,title,without_stopwords,date,source,numPunct,numWords,isCap,class
770,California to mandate vaccines or regular testing for teachers,california mandate vaccines regular testing teachers,8/12/2021,CNN Philippines,0,6,False,Real
771,US CDC strengthens recommendation for pregnant women to get vaccinated against COVID-19,us cdc strengthens recommendation pregnant women get vaccinated covid-19,8/12/2021,CNN Philippines,1,9,False,Real
772,Fauci says it's likely everybody could need a booster at some point,fauci says likely everybody could need booster point,8/13/2021,CNN Philippines,1,8,False,Real
773,FDA: Only 0.001% of 9M fully vaccinated Filipinos had breakthrough infections,fda: 0.001% 9m fully vaccinated filipinos breakthrough infections,8/13/2021,CNN Philippines,3,8,False,Real
774,PH officials call out individuals who brag about getting 3 COVID vaccine shots,ph officials call individuals brag getting 3 covid vaccine shots,8/13/2021,CNN Philippines,0,10,False,Real
775,WHO says there isn't 'sufficient information' to make a judgement about Russian COVID-19 vaccine,says 'sufficient information' make judgement russian covid-19 vaccine,8/14/2020,CNN Philippines,4,8,False,Real
776,Russia offers to help US with COVID-19 vaccine; US says no,russia offers help us covid-19 vaccine; us says,8/14/2020,CNN Philippines,2,8,False,Real
777,"Cardinal Raymond Leo Burke, a COVID-19 vaccination critic, is hospitalized and on a ventilator","cardinal raymond leo burke, covid-19 vaccination critic, hospitalized ventilator",8/17/2021,CNN Philippines,3,9,False,Real
778,Duterte asks for more COVID-19 vaccines from US,duterte asks covid-19 vaccines us,8/17/2021,CNN Philippines,1,5,False,Real
779,Duque not keen on waiving 4th phase of COVID-19 vaccine trial,duque keen waiving 4th phase covid-19 vaccine trial,8/18/2020,CNN Philippines,1,8,False,Real
780,"Duterte to ask€˜friends€™ Russia, China for credit in COVID-19 vaccine purchase","duterte ask€˜friends€™ russia, china credit covid-19 vaccine purchase",8/18/2020,CNN Philippines,2,9,False,Real
781,SWS: Half of adult Filipinos find gov€™t COVID-19 vaccination slow,sws: half adult filipinos find gov€™t covid-19 vaccination slow,8/18/2021,CNN Philippines,2,9,False,Real
782,"Australia secures deal for potential COVID-19 vaccine, will provide it free to all citizens","australia secures deal potential covid-19 vaccine, provide free citizens",8/19/2020,CNN Philippines,2,9,False,Real
783,"Pope says COVID-19 vaccine should be for all, but especially the poor","pope says covid-19 vaccine all, especially poor",8/19/2020,CNN Philippines,2,7,False,Real
784,COVID-19 vaccine likely available in PH by Q2 2021€“ DOST,covid-19 vaccine likely available ph q2 2021€“ dost,8/19/2020,CNN Philippines,1,9,False,Real
785,"No fees, no deliberate exposure to virus: Experts detail process of vaccine clinical trials in PH","fees, deliberate exposure virus: experts detail process vaccine clinical trials ph",8/19/2020,CNN Philippines,2,11,False,Real
786,Gov€™t will try to purchase COVID-19 booster shots earlier€” Palace,gov€™t try purchase covid-19 booster shots earlier€” palace,8/19/2021,CNN Philippines,1,9,False,Real
787,"About 99.999% of fully vaccinated Americans have not had a deadly COVID-19 breakthrough case, CDC data shows","99.999% fully vaccinated americans deadly covid-19 breakthrough case, cdc data shows",8/2/2021,CNN Philippines,4,11,False,Fake
788,UK scientists believe it is 'almost certain' a coronavirus variant will emerge that beats current vaccines,uk scientists believe 'almost certain' coronavirus variant emerge beats current vaccines,8/2/2021,CNN Philippines,2,11,False,Real
789,Ex-US FDA official: Sinovac COVID-19 vaccines will 'absolutely' need boosters,ex-us fda official: sinovac covid-19 vaccines 'absolutely' need boosters,8/20/2021,CNN Philippines,5,9,False,Real
790,PH's digital COVID-19 vaccination certificate portal ready for September launch€” DICT,ph's digital covid-19 vaccination certificate portal ready september launch€” dict,8/20/2021,CNN Philippines,2,11,False,Real
791,IATF approves guidelines for COVID-19 vaccine clinical trials in PH,iatf approves guidelines covid-19 vaccine clinical trials ph,8/21/2020,CNN Philippines,1,8,False,Real
792,PH COVID-19 vaccine supply gets boost,ph covid-19 vaccine supply gets boost,8/21/2021,CNN Philippines,1,6,False,Real
793,Three countries committed to donate COVID-19 vaccines to PH€” Galvez,three countries committed donate covid-19 vaccines ph€” galvez,8/23/2021,CNN Philippines,1,9,False,Real
794,Efficacy of Covid-19 vaccines,efficacy covid-19 vaccines,8/24/2020,CNN Philippines,1,3,False,Real
795,Taiwan's President kicks off rollout of island's first domestically produced COVID-19 vaccine,taiwan's president kicks rollout island's first domestically produced covid-19 vaccine,8/24/2021,CNN Philippines,3,10,False,Real
796,"PH gets over 362,000 more Pfizer COVID-19 vaccines","ph gets 362,000 pfizer covid-19 vaccines",8/25/2021,CNN Philippines,2,6,False,Real
797,"WHO lauds PH's COVID-19 vaccination drive, suggests ways to improve","lauds ph's covid-19 vaccination drive, suggests ways improve",8/25/2021,CNN Philippines,3,8,False,Real
798,Lawmaker wants inquiry into pending tripartite vaccine deals,lawmaker wants inquiry pending tripartite vaccine deals,8/25/2021,CNN Philippines,0,7,False,Real
799,Metro Manila€™s COVID-19 vaccination on the right track€” MMDA,metro manila€™s covid-19 vaccination right track€” mmda,8/25/2021,CNN Philippines,1,8,False,Real
800,Germany expects to have COVID-19 vaccine ready by early 2021,germany expects covid-19 vaccine ready early 2021,8/28/2020,CNN Philippines,1,7,False,Real
801,DOH: Moderna COVID-19 vaccines delivered to PH free from contamination,doh: moderna covid-19 vaccines delivered ph free contamination,8/28/2021,CNN Philippines,2,8,False,Real
802,Duterte: NPA members can also avail of free COVID-19 vaccine,duterte: npa members also avail free covid-19 vaccine,8/3/2020,CNN Philippines,2,8,False,Real
803,"Duterte assures COVID-19 vaccines are for everybody, but hotspots a priority for now","duterte assures covid-19 vaccines everybody, hotspots priority",8/3/2021,CNN Philippines,2,7,False,Real
804,PH to receive 42 million COVID-19 vaccine doses from September-October,ph receive 42 million covid-19 vaccine doses september-october,8/31/2021,CNN Philippines,2,8,False,Real
805,Tennis' governing bodies continue to urge players to get vaccinated ahead of US Open,tennis' governing bodies continue urge players get vaccinated ahead us open,8/31/2021,CNN Philippines,1,11,False,Real
806,"PH gets more Sinovac, Sputnik V COVID-19 vaccines","ph gets sinovac, sputnik v covid-19 vaccines",8/31/2021,CNN Philippines,2,7,False,Real
807,DOST: COVID-19 vaccine could come by mid-2021,dost: covid-19 vaccine could come mid-2021,8/4/2020,CNN Philippines,3,6,False,Real
808,Hundreds flock to Las Pi±as mall for COVID-19 vaccine,hundreds flock las pi±as mall covid-19 vaccine,8/4/2021,CNN Philippines,1,7,False,Real
809,"UK recommends first vaccine dose for children ages 16 and 17 ""as soon as possible""","uk recommends first vaccine dose children ages 16 17 ""as soon possible""",8/5/2021,CNN Philippines,2,12,False,Real
810,"Palace: Vaccination not required for APORs, people claiming cash aid","palace: vaccination required apors, people claiming cash aid",8/5/2021,CNN Philippines,2,8,False,Real
811,These 3 Covid-19 vaccines have been in the news. Here's what you need to know about them,3 covid-19 vaccines news. here's need know,8/6/2020,CNN Philippines,3,7,False,Real
812,"Moderna's COVID-19 vaccine shows 93% efficacy through 6 months, as company expects to finish application for approval this month","moderna's covid-19 vaccine shows 93% efficacy 6 months, company expects finish application approval month",8/6/2021,CNN Philippines,4,14,False,Fake
813,"DOH: 1,660 volunteers enrolled in study on COVID-19 vaccines' efficacy","doh: 1,660 volunteers enrolled study covid-19 vaccines' efficacy",8/6/2021,CNN Philippines,4,8,False,Real
814,"Fully vaccinated people who get a COVID-19 breakthrough infection can transmit the virus, US CDC chief says","fully vaccinated people get covid-19 breakthrough infection transmit virus, us cdc chief says",8/6/2021,CNN Philippines,2,13,False,Real
815,Russian government open to offering vaccines to PH,russian government open offering vaccines ph,8/7/2020,CNN Philippines,0,6,False,Real
816,"Vaccination more than halves your chance of COVID-19 reinfection, study suggests","vaccination halves chance covid-19 reinfection, study suggests",8/7/2021,CNN Philippines,2,7,False,Real
817,"Half of US population is fully vaccinated against Covid-19, official says","half us population fully vaccinated covid-19, official says",8/7/2021,CNN Philippines,2,8,False,Real
818,United Airlines mandates COVID-19 vaccines for all employees,united airlines mandates covid-19 vaccines employees,8/7/2021,CNN Philippines,1,6,False,Real
819,COVID-19 vaccination sa Maynila 24/7 na,covid-19 vaccination sa maynila 24/7 na,8/9/2021,CNN Philippines,2,6,False,Real
820,"PH govt eyes vaccinating kids, teens by September amid Delta variant threat","ph govt eyes vaccinating kids, teens september amid delta variant threat",8/9/2021,CNN Philippines,1,11,False,Real
821,Moderna's COVID-19 vaccine was designed in just two days,moderna's covid-19 vaccine designed two days,12/1/2020,CNN Philippines,2,6,False,Real
822,Roque: PH to purchase 4 COVID-19 vaccine brands,roque: ph purchase 4 covid-19 vaccine brands,12/1/2020,CNN Philippines,2,7,False,Real
823,Here's a look at how the different coronavirus vaccines work,here's look different coronavirus vaccines work,12/1/2020,CNN Philippines,1,6,False,Real
824,Fauci asks Americans to be 'part of the solution' and get vaccinated as states prepare for distribution,fauci asks americans 'part solution' get vaccinated states prepare distribution,12/1/2020,CNN Philippines,2,10,False,Real
825,Moderna applies for US FDA authorization for its COVID-19 vaccine,moderna applies us fda authorization covid-19 vaccine,12/1/2020,CNN Philippines,1,7,False,Real
826,Pfizer's COVID-19 vaccine data publishes in peer-reviewed journal as US FDA advisory committee meeting starts,pfizer's covid-19 vaccine data publishes peer-reviewed journal us fda advisory committee meeting starts,12/10/2020,CNN Philippines,3,13,False,Real
827,"Worldwide distribution of COVID-19 vaccines is crucial for the economy, Melinda Gates says","worldwide distribution covid-19 vaccines crucial economy, melinda gates says",12/10/2020,CNN Philippines,2,9,False,Real
828,Canada approves Pfizer/BioNTech COVID-19 vaccine as US prepares for its own decision,canada approves pfizer/biontech covid-19 vaccine us prepares decision,12/10/2020,CNN Philippines,2,8,False,Real
829,PH assured of vaccine supplies from 3 brands even as rich nations hoard doses€“ Roque,ph assured vaccine supplies 3 brands even rich nations hoard doses€“ roque,12/10/2020,CNN Philippines,0,13,False,Real
830,Palace confident PH officials won't figure in bribery issue with Sinovac,palace confident ph officials figure bribery issue sinovac,12/10/2020,CNN Philippines,1,8,False,Real
831,Janssen to undergo final review for COVID-19 vaccine trials in PH,janssen undergo final review covid-19 vaccine trials ph,12/11/2020,CNN Philippines,1,8,False,Real
832,PH plans to put up cold storage rooms in Metro Manila for COVID-19 vaccines,ph plans put cold storage rooms metro manila covid-19 vaccines,12/11/2020,CNN Philippines,1,10,False,Real
833,Duque underscores transparency in COVID-19 vaccine works as shadow of Dengvaxia mess looms,duque underscores transparency covid-19 vaccine works shadow dengvaxia mess looms,12/11/2020,CNN Philippines,1,10,False,Real
834,The US is a step closer to a COVID-19 vaccine authorization. But that's unlikely to impact the dark and deadly days ahead,us step closer covid-19 vaccine authorization. that's unlikely impact dark deadly days ahead,12/11/2020,CNN Philippines,3,13,False,Real
835,AstraZeneca withdraws bid to hold COVID-19 vaccine trials in PH,astrazeneca withdraws bid hold covid-19 vaccine trials ph,12/11/2020,CNN Philippines,1,8,False,Real
836,Pfizer and Moderna could score $32 billion in COVID-19 vaccine sales -- in 2021 alone,pfizer moderna could score $32 billion covid-19 vaccine sales -- 2021 alone,12/12/2020,CNN Philippines,4,12,False,Fake
837,These containers used to ship fresh tuna. Now they'll deliver COVID-19 vaccines,containers used ship fresh tuna. they'll deliver covid-19 vaccines,12/12/2020,CNN Philippines,3,9,False,Real
838,Pfizer CEO says company on track to manufacture 1.3 billion COVID-19 vaccine doses globally next year,pfizer ceo says company track manufacture 1.3 billion covid-19 vaccine doses globally next year,12/14/2020,CNN Philippines,2,14,False,Real
839,China's COVID-19 vaccines offer meant to 'improve' global reputation€“ envoy,china's covid-19 vaccines offer meant 'improve' global reputation€“ envoy,12/14/2020,CNN Philippines,4,10,False,Real
840,Here's what we know about Pfizer's vaccine€” including who could get it first,here's know pfizer's vaccine€” including could get first,12/14/2020,CNN Philippines,2,9,False,Real
841,US COVID-19 vaccinations expected to begin Monday as CDC head gives final nod,us covid-19 vaccinations expected begin monday cdc head gives final nod,12/14/2020,CNN Philippines,1,11,False,Real
842,White House staffers to receive COVID-19 vaccine ahead of general public,white house staffers receive covid-19 vaccine ahead general public,12/14/2020,CNN Philippines,1,9,False,Real
843,AstraZeneca approves sale of more COVID-19 vaccines to PH,astrazeneca approves sale covid-19 vaccines ph,12/14/2020,CNN Philippines,1,6,False,Real
844,Canada rolls out its first COVID-19 vaccines,canada rolls first covid-19 vaccines,12/15/2020,CNN Philippines,1,5,False,Real
845,"FDA assures€˜objective€™ analysis of COVID-19 vaccines, says bribes not welcome","fda assures€˜objective€™ analysis covid-19 vaccines, says bribes welcome",12/15/2020,CNN Philippines,2,9,False,Real
846,Why a COVID-19 vaccine doesn't mean that you can stop wearing a mask,covid-19 vaccine mean stop wearing mask,12/15/2020,CNN Philippines,2,6,False,Real
847,"The first public COVID-19 vaccines have been injected just as the US death toll tops 300,000","first public covid-19 vaccines injected us death toll tops 300,000",12/15/2020,CNN Philippines,2,10,False,Real
848,"Velasco: House employees, media to get COVID-19 vaccine before congressmen","velasco: house employees, media get covid-19 vaccine congressmen",12/16/2020,CNN Philippines,3,8,False,Real
849,Indonesia's president says the COVID-19 vaccine will be free,indonesia's president says covid-19 vaccine free,12/16/2020,CNN Philippines,2,6,False,Real
850,"Nothing to worry about COVID-19 vaccines as side effects are normal, says health expert","nothing worry covid-19 vaccines side effects normal, says health expert",12/17/2020,CNN Philippines,2,10,False,Real
851,Pope renews call for universal access to COVID-19 vaccines,pope renews call universal access covid-19 vaccines,12/17/2020,CNN Philippines,1,7,False,Real
852,"Actor Ian McKellen receives COVID-19 vaccine, says he feels 'euphoric'","actor ian mckellen receives covid-19 vaccine, says feels 'euphoric'",12/17/2020,CNN Philippines,4,9,False,Real
853,PH envoy: 2 US firms ready to supply up to 25M doses of coronavirus vaccines,ph envoy: 2 us firms ready supply 25m doses coronavirus vaccines,12/18/2020,CNN Philippines,1,11,False,Real
854,Locsin secures US Secretary of State Pompeo€™s help in€˜getting back€™ Pfizer vaccines,locsin secures us secretary state pompeo€™s help€˜getting back€™ pfizer vaccines,12/19/2020,CNN Philippines,0,11,False,Real
855,"Technology used to make COVID-19 vaccine could change how we fight diseases, Moderna chairman says","technology used make covid-19 vaccine could change fight diseases, moderna chairman says",12/19/2020,CNN Philippines,2,12,False,Real
856,"PH, Serum Institute of India in 'serious' talks for 30M doses of Covovax vaccine","ph, serum institute india 'serious' talks 30m doses covovax vaccine",12/19/2020,CNN Philippines,3,10,False,Real
857,"Extra doses in Pfizer/BioNTech COVID-19 vaccine vials are safe and should be used, US FDA says","extra doses pfizer/biontech covid-19 vaccine vials safe used, us fda says",12/19/2020,CNN Philippines,3,11,False,Real
858,US FDA issues emergency use authorization for Moderna's COVID-19 vaccine,us fda issues emergency use authorization moderna's covid-19 vaccine,12/19/2020,CNN Philippines,2,9,False,Real
859,"'Fake news' about a COVID-19 vaccine has become a second pandemic, Red Cross chief says","'fake news' covid-19 vaccine become second pandemic, red cross chief says",12/2/2020,CNN Philippines,4,11,False,Fake
860,"PH may secure doses of China's Sinovac, Russia's Sputnik vaccines by Q1€“ Galvez","ph may secure doses china's sinovac, russia's sputnik vaccines q1€“ galvez",12/2/2020,CNN Philippines,3,12,False,Real
861,"Duterte allows FDA to issue emergency use authorization for COVID-19 vaccines, drugs","duterte allows fda issue emergency use authorization covid-19 vaccines, drugs",12/2/2020,CNN Philippines,2,10,False,Real
862,CDC vaccine advisers vote to recommend that health care staff and long term care facility residents get COVID-19 vaccine first,cdc vaccine advisers vote recommend health care staff long term care facility residents get covid-19 vaccine first,12/2/2020,CNN Philippines,1,17,False,Real
863,PH not yet ready to handle Pfizer COVID-19 vaccine doses by January€“ Romualdez,ph yet ready handle pfizer covid-19 vaccine doses january€“ romualdez,12/21/2020,CNN Philippines,1,11,False,Real
864,The most common COVID vaccine myths explored,common covid vaccine myths explored,12/22/2020,CNN Philippines,0,5,False,Real
865,"Locsin, Galvez: PH to receive 30M COVID-19 vaccine doses from Novavax","locsin, galvez: ph receive 30m covid-19 vaccine doses novavax",12/22/2020,CNN Philippines,3,9,False,Real
866,"EU authorizes Pfizer/BioNTech's COVID-19 vaccine, paving way for rollout in days","eu authorizes pfizer/biontech's covid-19 vaccine, paving way rollout days",12/22/2020,CNN Philippines,4,9,False,Real
867,Doctor says side effects of COVID-19 vaccine not serious,doctor says side effects covid-19 vaccine serious,12/22/2020,CNN Philippines,1,7,False,Real
868,Biden receives first dose of COVID-19 vaccine on live television,biden receives first dose covid-19 vaccine live television,12/22/2020,CNN Philippines,1,8,False,Real
869,Vatican OKs getting Covid-19 vaccines that used cell lines from aborted fetuses,vatican oks getting covid-19 vaccines used cell lines aborted fetuses,12/22/2020,CNN Philippines,1,10,False,Real
870,Highly endangered black-footed ferrets get experimental COVID-19 vaccine,highly endangered black-footed ferrets get experimental covid-19 vaccine,12/23/2020,CNN Philippines,2,8,False,Real
871,Pope Francis calls on countries to share COVID-19 vaccines in Christmas message,pope francis calls countries share covid-19 vaccines christmas message,12/25/2020,CNN Philippines,1,9,False,Real
872,Filipina nurse in US describes experience after getting COVID-19 vaccine,filipina nurse us describes experience getting covid-19 vaccine,12/26/2020,CNN Philippines,1,8,False,Real
873,Expert: Stay away from 'dangerous' unauthorized COVID-19 vaccines,expert: stay away 'dangerous' unauthorized covid-19 vaccines,12/27/2020,CNN Philippines,4,7,False,Real
874,Palace defends military€™s use of unregistered COVID-19 vaccines,palace defends military€™s use unregistered covid-19 vaccines,12/28/2020,CNN Philippines,1,7,False,Real
875,FDA: Up to 3 COVID-19 vaccines may be cleared to hold clinical trials in PH by January,fda: 3 covid-19 vaccines may cleared hold clinical trials ph january,12/28/2020,CNN Philippines,2,11,False,Real
876,Europe launches mass vaccination program as countries race to contain new variant,europe launches mass vaccination program countries race contain new variant,12/28/2020,CNN Philippines,0,10,False,Real
877,US firm hastens vaccine delivery to PH€“ Locsin,us firm hastens vaccine delivery ph€“ locsin,12/28/2020,CNN Philippines,0,8,False,Real
878,Medical frontliners: No one is above the law in COVID-19 vaccination,medical frontliners: one law covid-19 vaccination,12/29/2020,CNN Philippines,2,6,False,Real
879,FDA approves clinical trial of Janssen COVID-19 vaccines,fda approves clinical trial janssen covid-19 vaccines,12/29/2020,CNN Philippines,1,7,False,Real
880,"Lawyer: AFP can be held administratively, criminally liable in advance COVID-19 vaccination of troops","lawyer: afp held administratively, criminally liable advance covid-19 vaccination troops",12/29/2020,CNN Philippines,3,10,False,Real
881,"FDA, DOH clueless on unregistered vaccine source, insist donated doses need gov€™t clearance","fda, doh clueless unregistered vaccine source, insist donated doses need gov€™t clearance",12/29/2020,CNN Philippines,2,12,False,Real
882,Group urges probe on COVID-19 vaccination of Duterte's security ahead of FDA approval,group urges probe covid-19 vaccination duterte's security ahead fda approval,12/29/2020,CNN Philippines,2,10,False,Real
883,Kamala Harris to receive COVID-19 vaccine Tuesday,kamala harris receive covid-19 vaccine tuesday,12/29/2020,CNN Philippines,1,6,False,Real
884,"FDA: COVID-19 vaccine emergency approval likely in January, arrival in PH possible by March 2021","fda: covid-19 vaccine emergency approval likely january, arrival ph possible march 2021",12/3/2020,CNN Philippines,3,12,False,Real
885,Kamala Harris receives first dose of Moderna COVID-19 vaccine on camera,kamala harris receives first dose moderna covid-19 vaccine camera,12/30/2020,CNN Philippines,1,9,False,Real
886,Makabayan bloc to seek House probe on covert 'VIP' vaccination,makabayan bloc seek house probe covert 'vip' vaccination,12/30/2020,CNN Philippines,2,8,False,Real
887,China approves its first homegrown coronavirus vaccine developed by Sinopharm,china approves first homegrown coronavirus vaccine developed sinopharm,12/31/2020,CNN Philippines,0,8,False,Real
888,Solon seeks special powers for Duterte to speed up COVID-19 vaccine rollout,solon seeks special powers duterte speed covid-19 vaccine rollout,12/31/2020,CNN Philippines,1,9,False,Real
889,Two more COVID-19 vaccines may be authorized for emergency use in US in next few months,two covid-19 vaccines may authorized emergency use us next months,12/31/2020,CNN Philippines,1,10,False,Real
890,"US could return to normal life by early fall 2021 if COVID-19 vaccination picks up, Fauci says","us could return normal life early fall 2021 covid-19 vaccination picks up, fauci says",12/31/2020,CNN Philippines,2,14,False,Real
891,Duterte calls for universal access of safe and effective COVID-19 vaccines before UN body,duterte calls universal access safe effective covid-19 vaccines un body,12/4/2020,CNN Philippines,1,10,False,Real
892,"Galvez, Duque should be first to take COVID-19 vaccine to prove safety€“ Go","galvez, duque first take covid-19 vaccine prove safety€“ go",12/5/2020,CNN Philippines,2,10,False,Real
893,Irresponsible noise-making' behind Dengvaxia scare should be avoided during COVID-19 vaccination€” Robredo,irresponsible noise-making' behind dengvaxia scare avoided covid-19 vaccination€” robredo,12/6/2020,CNN Philippines,4,10,False,Real
894,"Duterte eager to get vaccinated first, but live TV inoculation unnecessary€“ Roque","duterte eager get vaccinated first, live tv inoculation unnecessary€“ roque",12/7/2020,CNN Philippines,1,11,False,Real
895,Govt. to build more storage facilities for potential COVID-19 vaccines,govt. build storage facilities potential covid-19 vaccines,12/7/2020,CNN Philippines,2,7,False,Real
896,Canada orders 40 million doses of Moderna€™s COVID-19 vaccine,canada orders 40 million doses moderna€™s covid-19 vaccine,12/8/2020,CNN Philippines,1,8,False,Real
897,Filipino nurse administers first COVID-19 vaccine in UK,filipino nurse administers first covid-19 vaccine uk,12/8/2020,CNN Philippines,1,7,False,Real
898,Sinovac vaccine 'a few more documents' away from PH clinical trials€“ FDA,sinovac vaccine 'a documents' away ph clinical trials€“ fda,12/8/2020,CNN Philippines,2,10,False,Real
899,"‚±72.5 B set for COVID-19 vaccines in 2021 budget, but senators lament lack of clear plan","‚±72.5 b set covid-19 vaccines 2021 budget, senators lament lack clear plan",12/9/2020,CNN Philippines,3,12,False,Real
900,"Rich countries are hoarding COVID-19 vaccines and leaving the developing world behind, People's Vaccine Alliance warns","rich countries hoarding covid-19 vaccines leaving developing world behind, people's vaccine alliance warns",12/9/2020,CNN Philippines,3,13,False,Real
901,AstraZeneca's COVID-19 vaccine data published in peer-reviewed journal confirms 70% efficacy,astrazeneca's covid-19 vaccine data published peer-reviewed journal confirms 70% efficacy,12/9/2020,CNN Philippines,4,10,False,Real
902,"ANALYSIS: Yes, there's a vaccine, but not enough to go around","analysis: yes, there's vaccine, enough go around",12/9/2020,CNN Philippines,4,7,False,Real
903,PH to probe bribery claims vs. vaccine maker Sinovac,ph probe bribery claims vs. vaccine maker sinovac,12/9/2020,CNN Philippines,1,8,False,Real
904,LGUs prepare to secure COVID-19 vaccines,lgus prepare secure covid-19 vaccines,12/9/2020,CNN Philippines,1,5,False,Real
905,"Duterte accuses EU of holding COVID-19 vaccines 'hostage,' says ASEAN not as powerful","duterte accuses eu holding covid-19 vaccines 'hostage,' says asean powerful",2/1/2021,CNN Philippines,4,10,False,Real
906,WHO wants medical workers vaccinated with first COVID-19 doses from COVAX in February,wants medical workers vaccinated first covid-19 doses covax february,2/1/2021,CNN Philippines,1,9,False,Real
907,MMDA: Duterte expected to sign EO allowing Metro Manila LGUs to pay COVID-19 vaccines in advance,mmda: duterte expected sign eo allowing metro manila lgus pay covid-19 vaccines advance,2/10/2021,CNN Philippines,2,13,False,Real
908,COVID-19 vaccines can only be accessed through government€™s immunization program,covid-19 vaccines accessed government€™s immunization program,2/10/2021,CNN Philippines,1,6,False,Real
909,San Juan assures funds in case of serious side effects from COVID-19 vaccines,san juan assures funds case serious side effects covid-19 vaccines,2/10/2021,CNN Philippines,1,10,False,Real
910,House Speaker urges national gov't to allow LGUs to directly buy COVID-19 vaccines,house speaker urges national gov't allow lgus directly buy covid-19 vaccines,2/10/2021,CNN Philippines,2,11,False,Real
911,FDA allows Duterte's security to use Sinopharm vaccines through 'compassionate' permit,fda allows duterte's security use sinopharm vaccines 'compassionate' permit,2/11/2021,CNN Philippines,3,9,False,Real
912,Duterte to certify as urgent bill relaxing procurement rules on LGUs purchasing COVID-19 vaccines,duterte certify urgent bill relaxing procurement rules lgus purchasing covid-19 vaccines,2/11/2021,CNN Philippines,1,11,False,Real
913,House panel OKs bill allowing LGUs to directly purchase COVID-19 vaccines,house panel oks bill allowing lgus directly purchase covid-19 vaccines,2/11/2021,CNN Philippines,1,10,False,Real
914,WHO: PH request for extra 900k Pfizer vaccines will be considered 'favorably',who: ph request extra 900k pfizer vaccines considered 'favorably',2/11/2021,CNN Philippines,3,9,False,Real
915,"COVID-19 vaccines could be available to the general public in April in the United States, Fauci says","covid-19 vaccines could available general public april united states, fauci says",2/12/2021,CNN Philippines,2,11,False,Real
916,Budget chief calls to hike downpayment limit for COVID-19 vaccine procurement,budget chief calls hike downpayment limit covid-19 vaccine procurement,2/12/2021,CNN Philippines,1,9,False,Real
917,Bureau of Customs handa na sa pagdating ng COVID-19 vaccines,bureau customs handa na sa pagdating ng covid-19 vaccines,2/12/2021,CNN Philippines,1,9,False,Real
918,PhilHealth to cover treatment costs for adverse reactions to COVID-19 vaccines,philhealth cover treatment costs adverse reactions covid-19 vaccines,2/13/2021,CNN Philippines,1,8,False,Real
919,Cardinal Santos Medical Center among first private hospitals to get COVID-19 vaccines,cardinal santos medical center among first private hospitals get covid-19 vaccines,2/14/2021,CNN Philippines,1,11,False,Real
920,"First Black woman to lead WTO says she will prioritize fair trade, access to COVID-19 vaccines","first black woman lead wto says prioritize fair trade, access covid-19 vaccines",2/15/2021,CNN Philippines,2,12,False,Real
921,House panel OKs tax exemption for COVID-19 vaccines bought by LGUs,house panel oks tax exemption covid-19 vaccines bought lgus,2/15/2021,CNN Philippines,1,9,False,Real
922,PGH sees need for more vaccinee substitutes if Pfizer not the first brand to reach PH,pgh sees need vaccinee substitutes pfizer first brand reach ph,2/15/2021,CNN Philippines,0,10,False,Real
923,San Juan City holds highest number of COVID-19 vaccine registrants in NCR,san juan city holds highest number covid-19 vaccine registrants ncr,2/15/2021,CNN Philippines,1,10,False,Real
924,Duterte to get COVID-19 shots in public to help boost vaccine confidence€” Palace,duterte get covid-19 shots public help boost vaccine confidence€” palace,2/15/2021,CNN Philippines,1,11,False,Real
925,WHO gives emergency use listing to AstraZeneca/Oxford COVID-19 vaccine,gives emergency use listing astrazeneca/oxford covid-19 vaccine,2/16/2021,CNN Philippines,2,7,False,Real
926,"AstraZeneca, Moderna no longer accepting orders for COVID-19 vaccines€” Concepcion","astrazeneca, moderna longer accepting orders covid-19 vaccines€” concepcion",2/16/2021,CNN Philippines,2,9,False,Real
927,Getting a vaccine? You better drink in moderation,getting vaccine? better drink moderation,2/16/2021,CNN Philippines,1,5,False,Real
928,PH envoy: China has exported 'almost as many' COVID-19 vaccines as that country's inoculations,ph envoy: china exported 'almost many' covid-19 vaccines country's inoculations,2/16/2021,CNN Philippines,5,10,False,Real
929,"Canada's vaccine rollout stalls, confining seniors to their homes for months to come","canada's vaccine rollout stalls, confining seniors homes months come",2/16/2021,CNN Philippines,2,9,False,Real
930,"PH sends indemnity deal to COVAX for Pfizer, AstraZeneca doses","ph sends indemnity deal covax pfizer, astrazeneca doses",2/17/2021,CNN Philippines,1,8,False,Real
931,Senators propose allowing LGUs to buy more COVID-19 vaccines for constituents,senators propose allowing lgus buy covid-19 vaccines constituents,2/17/2021,CNN Philippines,1,8,False,Real
932,DOH finding suppliers for more low dead space syringes for COVID-19 vaccines,doh finding suppliers low dead space syringes covid-19 vaccines,2/17/2021,CNN Philippines,1,9,False,Real
933,"South Africa scraps AstraZeneca, pivots to Johnson & Johnson vaccine","south africa scraps astrazeneca, pivots johnson & johnson vaccine",2/17/2021,CNN Philippines,2,9,False,Real
934,Senate panel endorses bill seeking P500M indemnification fund for COVID-19 vaccine side effects,senate panel endorses bill seeking p500m indemnification fund covid-19 vaccine side effects,2/17/2021,CNN Philippines,1,12,False,Real
935,Duterte certifies indemnity fund bills for COVID-19 vaccines as urgent,duterte certifies indemnity fund bills covid-19 vaccines urgent,2/18/2021,CNN Philippines,1,8,False,Real
